cr714__answersid,cr714_basescore,cr714_explanation,cr714_howcalculated,importsequencenumber,cr714_name,cr714_response,statuscode,statecode,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,owningbusinessunit,cr714_parentid,cr714_questionid
7070700b-5fac-f111-aaac-7c1e527cdbd8,0,,,,,No Impact,1,0,,,26989951,04d25798-3a42-ee11-bdf5-000d3a8fd327,ae571fd7-aaab-f111-aaac-0022481fc755,fc7f63d0-9189-f011-b4cc-002248271486
ad9a59da-bdab-f111-aaac-0022481fc755,0,,,,,No Impact,1,0,,,26983734,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,300edd89-9289-f011-b4cc-7c1e527d2157
c3334bdb-bdab-f111-aaac-7c1e527cdbd8,0,,,,,No Impact,1,0,,,26983733,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,a633db83-9289-f011-b4cc-7c1e527d2157
0e57a2dc-bdab-f111-aaac-000d3a99ae1b,0,,,,,No Impact,1,0,,,26983732,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,cba1c26b-9289-f011-b4cc-7c1e527d2157
577a07df-bdab-f111-aaac-7c1e52fd84c7,0,,,,,No Impact,1,0,,,26983731,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,c29afc0a-9289-f011-b4cc-7c1e527d2157
9a9a59da-bdab-f111-aaac-0022481fc755,0,,,,,No Impact,1,0,,,26983729,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,23511df6-9189-f011-b4cc-7c1e527d2157
2b41d5d8-bdab-f111-aaac-7c1e5215f4b4,0,,,,,No Impact,1,0,,,26983728,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,c91de0e9-9189-f011-b4cc-7c1e527d2157
2a41d5d8-bdab-f111-aaac-7c1e5215f4b4,0,,,,,No Impact,1,0,,,26983727,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,31d4e7e3-9189-f011-b4cc-7c1e527d2157
0957a2dc-bdab-f111-aaac-000d3a99ae1b,0,,,,,No Impact,1,0,,,26983726,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,40a9de76-9289-f011-b4cc-7c1e527cd923
0857a2dc-bdab-f111-aaac-000d3a99ae1b,0,,,,,No Impact,1,0,,,26983724,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,740adf46-9289-f011-b4cc-7c1e527cd923
6093fbd8-bdab-f111-aaac-7c1e52fd84c7,0,,,,,No Impact,1,0,,,26983723,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,3182c040-9289-f011-b4cc-7c1e527cd923
2441d5d8-bdab-f111-aaac-7c1e5215f4b4,0,,,,,No Impact,1,0,,,26983722,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,124ef45c-9289-f011-b4cc-002248271486
5c93fbd8-bdab-f111-aaac-7c1e52fd84c7,0,,,,,No Impact,1,0,,,26983721,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,6e1c0e50-9289-f011-b4cc-002248271486
1e41d5d8-bdab-f111-aaac-7c1e5215f4b4,0,,,,,No Impact,1,0,,,26983719,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,09e36ed6-9189-f011-b4cc-002248271486
5a93fbd8-bdab-f111-aaac-7c1e52fd84c7,0,,,,,No Impact,1,0,,,26983718,04d25798-3a42-ee11-bdf5-000d3a8fd327,8ccfa7cc-bdab-f111-aaac-7c1e5215f4b4,fc7f63d0-9189-f011-b4cc-002248271486
6bd15a4c-7dab-f111-aaac-7c1e52fd84c7,0,There are no EHS risk register items addressed by this project.,,,,No Impact,1,0,,,26982920,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,fc7f63d0-9189-f011-b4cc-002248271486
00abd254-7dab-f111-aaac-0022481fc755,1,"The project is expected to avoid future operating costs by reducing inefficient compliance management activities, improving resource utilization, and enabling functional areas to own and manage their compliance commitments. This will help accommodate future compliance demands using existing resources rather than requiring additional headcount or contractor support.",,,,Low Impact,1,0,,,26982918,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,740adf46-9289-f011-b4cc-7c1e527cd923
05234758-7dab-f111-aaac-7c1e5215f4b4,1,"No production impact anticipated. The project consists primarily of governance, process, and organizational change activities utilizing existing resources and systems, including Fabriq. No manufacturing process changes, equipment modifications, or production downtime are required to achieve project objectives.",,,,Low Impact,1,0,,,26982913,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,40a9de76-9289-f011-b4cc-7c1e527cd923
e4c21455-7dab-f111-aaac-7c1e527cdbd8,0,"This initiative is focused on governance, process standardization, accountability, and compliance management improvements. The scope does not include changes to manufacturing processes, utilities, facility systems, equipment operation, or water-consuming activities. As a result, no measurable reduction in facility water consumption is anticipated.",,,,No Impact,1,0,,,26982891,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,c91de0e9-9189-f011-b4cc-7c1e527d2157
0b234758-7dab-f111-aaac-7c1e5215f4b4,1,"Existing resources and systems will be utilized wherever possible. Project costs are primarily associated with labor required for governance design, implementation, training, and backlog reduction activities.",,,,Low Impact,1,0,,,26982889,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,300edd89-9289-f011-b4cc-7c1e527d2157
a6837c55-7dab-f111-aaac-000d3a8cdfc7,5,"300-2,000 hours. Effort is driven by governance framework design, risk tolerance definition, cross-functional alignment, procedure updates, training, organizational change management, implementation activities, and sustainability monitoring. The project leverages existing tools such as Fabriq and does not require significant system development; however, broad stakeholder engagement and process integration are expected to require substantial labor resources.",,,,Moderate Impact,1,0,,,26982821,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,a633db83-9289-f011-b4cc-7c1e527d2157
d7072559-7dab-f111-aaac-7c1e52fd84c7,5,"This project addresses the Quality Risk Register item related to ineffective compliance governance, inconsistent ownership, and limited visibility of compliance commitments. The initiative establishes a standardized governance framework, defined risk tolerance, clear accountability, and enhanced monitoring through Fabriq to proactively manage compliance risks. The framework supports Quality Risk Management (QRM), Gap Assessments, Self-Inspections, QINs, RTQs/PMCs, Regulatory Requests, and Inspection Commitments, improving prioritization, escalation, oversight, and sustainable compliance performance across the site.",,,,Moderate Impact,1,0,,,26982817,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,23511df6-9189-f011-b4cc-7c1e527d2157
ad7a7256-7dab-f111-aaac-000d3a99ae1b,10,"The initiative establishes a site-wide compliance governance framework, defines risk tolerance, improves accountability, and enables risk-based prioritization of compliance activities. By reducing the compliance backlog, increasing visibility through Fabriq, and embedding ownership within functional areas, the project supports sustainable compliance performance, inspection readiness, and more effective allocation of site resources.",,,,High Impact,1,0,,,26982815,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,124ef45c-9289-f011-b4cc-002248271486
a2837c55-7dab-f111-aaac-000d3a8cdfc7,0,"No reduction anticipated. This initiative is focused on compliance governance, accountability, process standardization, and digital visibility. The project does not alter manufacturing operations, material consumption, packaging, production processes, or waste-generating activities. Therefore, no measurable reduction in solid waste generation is expected.",,,,No Impact,1,0,,,26982812,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,31d4e7e3-9189-f011-b4cc-7c1e527d2157
71117a50-7dab-f111-aaac-000d3a99ae1b,0,"No reduction anticipated. The initiative is administrative and process-focused in nature and does not impact energy consumption, facility operations, or other carbon-generating activities; therefore, no carbon reduction is expected.",,,,No Impact,1,0,,,26982810,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,09e36ed6-9189-f011-b4cc-002248271486
c37a7256-7dab-f111-aaac-000d3a99ae1b,5,"The solution will primarily leverage existing governance structures and digital capabilities, including Fabriq, to improve compliance visibility, accountability, prioritization, and performance monitoring. While limited technical configuration and dashboard enhancements may be required within Fabriq, significant system development or new technology implementation is not anticipated. The primary complexity lies in establishing a site-wide governance framework, defining risk tolerance, standardizing accountability models, and driving cross-functional adoption. As a result, the project complexity is driven more by process transformation and change management than by technical development.",,,,Moderate Impact,1,0,,,26982805,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,cba1c26b-9289-f011-b4cc-7c1e527d2157
dd38625a-8bab-f111-aaac-000d3a99ae1b,1,Plan will require endorsement from techical teams,,,,Low Impact,1,0,,,26981645,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,cba1c26b-9289-f011-b4cc-7c1e527d2157
8f557b5a-8bab-f111-aaac-7c1e5215f4b4,0,N/A,,,,No Impact,1,0,,,26981643,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,09e36ed6-9189-f011-b4cc-002248271486
065ae15c-8bab-f111-aaac-7c1e527cdbd8,0,N/A,,,,No Impact,1,0,,,26981641,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,31d4e7e3-9189-f011-b4cc-7c1e527d2157
d538625a-8bab-f111-aaac-000d3a99ae1b,0,N/A,,,,No Impact,1,0,,,26981635,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,c91de0e9-9189-f011-b4cc-7c1e527d2157
90557b5a-8bab-f111-aaac-7c1e5215f4b4,5,Estimated 0.4 OY in savings,,,,Moderate Impact,1,0,,,26981633,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,124ef45c-9289-f011-b4cc-002248271486
fcab1458-8bab-f111-aaac-000d3a8cdfc7,0,N/A,,,,No Impact,1,0,,,26981630,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,23511df6-9189-f011-b4cc-7c1e527d2157
fdab1458-8bab-f111-aaac-000d3a8cdfc7,1,N/A,,,,Low Impact,1,0,,,26981628,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,a633db83-9289-f011-b4cc-7c1e527d2157
ef105e59-8bab-f111-aaac-0022481fc755,1,N/A,,,,Low Impact,1,0,,,26981626,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,40a9de76-9289-f011-b4cc-7c1e527cd923
f1105e59-8bab-f111-aaac-0022481fc755,0,No risk to production,,,,No Impact,1,0,,,26981624,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,c29afc0a-9289-f011-b4cc-7c1e527d2157
d338625a-8bab-f111-aaac-000d3a99ae1b,5,Estimated 0.4 OY in Savings,,,,Moderate Impact,1,0,,,26981622,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,740adf46-9289-f011-b4cc-7c1e527cd923
efab1458-8bab-f111-aaac-000d3a8cdfc7,0,COGS reduction,,,,No Impact,1,0,,,26981620,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,6e1c0e50-9289-f011-b4cc-002248271486
ebab1458-8bab-f111-aaac-000d3a8cdfc7,0,N/A,,,,No Impact,1,0,,,26981612,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,fc7f63d0-9189-f011-b4cc-002248271486
feab1458-8bab-f111-aaac-000d3a8cdfc7,1,No CAPEX / OPEX,,,,Low Impact,1,0,,,26981610,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,300edd89-9289-f011-b4cc-7c1e527d2157
91557b5a-8bab-f111-aaac-7c1e5215f4b4,0,N/A,,,,No Impact,1,0,,,26981608,04d25798-3a42-ee11-bdf5-000d3a8fd327,2337e631-89ab-f111-aaac-70a8a53eb3d2,3182c040-9289-f011-b4cc-7c1e527cd923
c27a7256-7dab-f111-aaac-000d3a99ae1b,0,,,,,No Impact,1,0,,,26980689,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,c29afc0a-9289-f011-b4cc-7c1e527d2157
feaad254-7dab-f111-aaac-0022481fc755,0,,,,,No Impact,1,0,,,26980679,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,3182c040-9289-f011-b4cc-7c1e527cd923
d1aad254-7dab-f111-aaac-0022481fc755,0,,,,,No Impact,1,0,,,26980675,04d25798-3a42-ee11-bdf5-000d3a8fd327,62b3d343-8da8-f111-b8de-000d3a8cdfc7,6e1c0e50-9289-f011-b4cc-002248271486
bc1097bd-1ba2-f111-b8dc-7c1e527cdbd8,1,Minimal impact to production schedule.  Any work in production areas can be scheduled around the production operations.,,,,Low Impact,1,0,,,26929226,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,40a9de76-9289-f011-b4cc-7c1e527cd923
d423b7c2-1ba2-f111-b8dc-000d3a99ae1b,1,We have recently completed a project to replace (6) gas monitor units at MBO.,,,,Low Impact,1,0,,,26929224,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,cba1c26b-9289-f011-b4cc-7c1e527d2157
e89eb6c2-1ba2-f111-b8db-7ced8d1ca135,5,Recent experience from previous gas monitoring projects.,,,,Moderate Impact,1,0,,,26929221,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,a633db83-9289-f011-b4cc-7c1e527d2157
50faafbe-1ba2-f111-b8dc-70a8a53eb3d2,10,Safety risk is high for the potential for a sensor failure or sensor power loss to go undetected and leave areas without gas monitoring.,"If the sensor is offline (and not indicating a common trouble alarm), there is a possibility of injury to personnel.",,,High Impact,1,0,,,26929217,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,fc7f63d0-9189-f011-b4cc-002248271486
8802e7bd-1ba2-f111-b8dc-000d3a8cdfc7,5,The estimated max cost for this project is less than one Oku Yen.,Max cost assuming the replacement of older gas monitoring units.,,,Moderate Impact,1,0,,,26929214,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,300edd89-9289-f011-b4cc-7c1e527d2157
6dfef0c1-1ba2-f111-b8dc-7c1e5215f4b4,0,,,,,No Impact,1,0,,,26769283,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,c29afc0a-9289-f011-b4cc-7c1e527d2157
8602e7bd-1ba2-f111-b8dc-000d3a8cdfc7,0,,,,,No Impact,1,0,,,26769282,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,23511df6-9189-f011-b4cc-7c1e527d2157
7b4bdac1-1ba2-f111-b8db-7c1e52fd84c7,0,,,,,No Impact,1,0,,,26769281,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,c91de0e9-9189-f011-b4cc-7c1e527d2157
91faafbe-1ba2-f111-b8dc-70a8a53eb3d2,0,,,,,No Impact,1,0,,,26769280,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,31d4e7e3-9189-f011-b4cc-7c1e527d2157
764bdac1-1ba2-f111-b8db-7c1e52fd84c7,0,,,,,No Impact,1,0,,,26769277,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,740adf46-9289-f011-b4cc-7c1e527cd923
471dbebf-1ba2-f111-b8dc-0022481fc755,0,,,,,No Impact,1,0,,,26769275,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,3182c040-9289-f011-b4cc-7c1e527cd923
60faafbe-1ba2-f111-b8dc-70a8a53eb3d2,0,,,,,No Impact,1,0,,,26769274,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,124ef45c-9289-f011-b4cc-002248271486
1d8057bc-1ba2-f111-b8db-7ced8d1ca135,0,,,,,No Impact,1,0,,,26769272,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,6e1c0e50-9289-f011-b4cc-002248271486
7002e7bd-1ba2-f111-b8dc-000d3a8cdfc7,0,,,,,No Impact,1,0,,,26769270,04d25798-3a42-ee11-bdf5-000d3a8fd327,fb9dd537-19a2-f111-b8dc-7c1e5215f4b4,09e36ed6-9189-f011-b4cc-002248271486
63177ce8-8c87-f111-ab0f-7ced8d1ca135,1,$55K=0.08OY,Vendor quotation,,,Low Impact,1,0,,,26692970,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,300edd89-9289-f011-b4cc-7c1e527d2157
22206a50-6296-f111-8076-0022481fc755,1,NA,,,,Low Impact,1,0,,,26692968,04d25798-3a42-ee11-bdf5-000d3a8fd327,05b53ae6-6196-f111-8076-7ced8d1ca135,124ef45c-9289-f011-b4cc-002248271486
0cab1151-6296-f111-8075-000d3a8cdfc7,0,NA,,,,No Impact,1,0,,,26692966,04d25798-3a42-ee11-bdf5-000d3a8fd327,05b53ae6-6196-f111-8076-7ced8d1ca135,c29afc0a-9289-f011-b4cc-7c1e527d2157
377040e4-8c87-f111-ab0f-0022481fc755,1,C) No Impact to production. Project is able to be implemented with partial room availability eliminating the need for shutdown.,,,,Low Impact,1,0,,,26371980,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,40a9de76-9289-f011-b4cc-7c1e527cd923
f8a152e3-8c87-f111-ab0e-3833c5dd6d6e,0,No Impact to production.,,,,No Impact,1,0,,,26371978,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,6e1c0e50-9289-f011-b4cc-002248271486
f7a152e3-8c87-f111-ab0e-3833c5dd6d6e,0,A No EHS Risk.,,,,No Impact,1,0,,,26371976,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,fc7f63d0-9189-f011-b4cc-002248271486
cb10fde3-8c87-f111-ab0f-7c1e527cdbd8,1,C & D,,,,Low Impact,1,0,,,26371971,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,cba1c26b-9289-f011-b4cc-7c1e527d2157
faa152e3-8c87-f111-ab0e-3833c5dd6d6e,0,will not reduce direct waste.  would reduce waste from painting but it is negligible. f,,,,No Impact,1,0,,,26371969,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,31d4e7e3-9189-f011-b4cc-7c1e527d2157
387040e4-8c87-f111-ab0f-0022481fc755,0,will not reduce water,,,,No Impact,1,0,,,26371967,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,c91de0e9-9189-f011-b4cc-7c1e527d2157
c810fde3-8c87-f111-ab0f-7c1e527cdbd8,0,Risk has not been documented as an observation yet but has potential.,,,,No Impact,1,0,,,26371965,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,23511df6-9189-f011-b4cc-7c1e527d2157
9191b3e5-8c87-f111-ab0f-000d3a8b49d9,0,Rountine shutdowns of the area to maintain GMP state mitigate risk.,,,,No Impact,1,0,,,26371963,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,c29afc0a-9289-f011-b4cc-7c1e527d2157
acfaafe5-8c87-f111-ab10-7c1e5215f4b4,1,4 work days of vendor execution with 1 FTE to support escorting requirements.,Field walkdown with vendor.,,,Low Impact,1,0,,,26371957,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,a633db83-9289-f011-b4cc-7c1e527d2157
367040e4-8c87-f111-ab0f-0022481fc755,1,Based off work order actual labor hours ~80 hr of contract labor projected/year in repair work that can be avoided.,Based off actual work order data projected for full year.,,,Low Impact,1,0,,,26371955,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,740adf46-9289-f011-b4cc-7c1e527cd923
357040e4-8c87-f111-ab0f-0022481fc755,5,Reduced downtime to repair controlled environment deficiences in the single point of entry and exit for the 400 SW MFG facility. Downtime prevents personnel movement into and out of classified areas.,Approximately 4 hours of downtime required per month to perform repairs to walls and fixtures.,,,Moderate Impact,1,0,,,26371675,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,3182c040-9289-f011-b4cc-7c1e527cd923
c310fde3-8c87-f111-ab0f-7c1e527cdbd8,5,"Contributes to cutting OPEX with the reduction of drywall and paint repairs.
Supports Transformation goals of reduction of EUMEs.",Reduction in OPEX would be normalized at next MRP if maintentance costs from IFM reduce.,,,Moderate Impact,1,0,,,26371605,04d25798-3a42-ee11-bdf5-000d3a8fd327,a796179f-8c87-f111-ab0f-7ced8d1ca135,124ef45c-9289-f011-b4cc-002248271486
ea93306c-cc90-f111-8076-7c1e5215f4b4,1,B and D - it is a simple project with no technical challenges,,,,Low Impact,1,0,,,26371254,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,cba1c26b-9289-f011-b4cc-7c1e527d2157
961ac36e-cc90-f111-8077-7ced8d1ca135,0,zero water usage,,,,No Impact,1,0,,,26371252,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,c91de0e9-9189-f011-b4cc-7c1e527d2157
868f8f6e-cc90-f111-8077-7c1e527cdbd8,0,no waste diverted,,,,No Impact,1,0,,,26371250,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,31d4e7e3-9189-f011-b4cc-7c1e527d2157
fd30526e-cc90-f111-8076-000d3a99ae1b,0,zero impact to sustainability,,,,No Impact,1,0,,,26371248,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,09e36ed6-9189-f011-b4cc-002248271486
c571826e-cc90-f111-8077-0022481fc755,1,contributes to safety metrics for preventing injuries or psifs,,,,Low Impact,1,0,,,26371246,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,124ef45c-9289-f011-b4cc-002248271486
ce71826e-cc90-f111-8077-0022481fc755,0,not a quality system or impact to it.,,,,No Impact,1,0,,,26371244,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,23511df6-9189-f011-b4cc-7c1e527d2157
971ac36e-cc90-f111-8077-7ced8d1ca135,1,Supervision of work performed by IFM and verified by FTE for safety compliance and installation execution 6 hrs,,,,Low Impact,1,0,,,26371242,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,a633db83-9289-f011-b4cc-7c1e527d2157
858f8f6e-cc90-f111-8077-7c1e527cdbd8,0,there is no operationing benefits as this is a safety device on the roof.,,,,No Impact,1,0,,,26371240,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,740adf46-9289-f011-b4cc-7c1e527cd923
cb71826e-cc90-f111-8077-0022481fc755,1,C/ no impact as it is not a production area,,,,Low Impact,1,0,,,26371238,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,40a9de76-9289-f011-b4cc-7c1e527cd923
d171826e-cc90-f111-8077-0022481fc755,0,not a production area,,,,No Impact,1,0,,,26371236,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,c29afc0a-9289-f011-b4cc-7c1e527d2157
c471826e-cc90-f111-8077-0022481fc755,0,not in production area,,,,No Impact,1,0,,,26371234,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,6e1c0e50-9289-f011-b4cc-002248271486
d493306c-cc90-f111-8076-7c1e5215f4b4,10,Current Fall protection is damaged and personnel cannot perform work without a secondary means of tying off.,,,,High Impact,1,0,,,26371229,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,fc7f63d0-9189-f011-b4cc-002248271486
0c31526e-cc90-f111-8076-000d3a99ae1b,1,vendor quotation,"Vendor provided quote $49,5K. Markup of 3K for CBRE Management. No PM costs necessary.",,,Low Impact,1,0,,,26371227,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,300edd89-9289-f011-b4cc-7c1e527d2157
951ac36e-cc90-f111-8077-7ced8d1ca135,1,"No risk to business as this replacement is on the roof of Cell Therapy, which is inactive at this point.",,,,Low Impact,1,0,,,26371029,04d25798-3a42-ee11-bdf5-000d3a8fd327,87e74f55-cc90-f111-8077-0022481fc755,3182c040-9289-f011-b4cc-7c1e527cd923
64b943d4-0323-f111-8341-6045bdd8cc50,1,Expected cost of $250K = 0.37 OY,,,,Low Impact,1,0,,,26148514,04d25798-3a42-ee11-bdf5-000d3a8fd327,57c0e116-0123-f111-8341-7c1e52146c0e,300edd89-9289-f011-b4cc-7c1e527d2157
320e41d8-0323-f111-8341-7c1e5247a2b3,5,"The project leverages established technologies and architectures, including VLAN segmentation, firewall zoning, jump servers, file shares, and standard infrastructure services. However, it requires migration of approximately 100-120 GMP-relevant QC systems, migration of legacy QC data, firewall and network reconfiguration, and updates to numerous controlled documents. These are known technical challenges with defined implementation approaches.","Complexity is reflected by migration of 100-120 QC systems, implementation of dedicated QC network segmentation, deployment of a QC-administered file share, migration of GMP data, updates to approximately 40 SDCS documents and 38+ SOPs, and execution of verification testing across multiple systems and infrastructure components.",,,Moderate Impact,1,0,,,26148184,04d25798-3a42-ee11-bdf5-000d3a8fd327,57c0e116-0123-f111-8341-7c1e52146c0e,cba1c26b-9289-f011-b4cc-7c1e527d2157
